监听点及其距离:
监听点 = [147.63002  146.295609  28.179783], 距离 = 0.8531060058632949
监听点 = [202.566589  96.756714  20.903631], 距离 = 1.0052789825048531
监听点 = [147.693924 200.853714  35.144722], 距离 = 1.3799868351697993
监听点 = [152.560562  91.838188  20.415512], 距离 = 1.6060046008168842
监听点 = [202.628464 146.283981  27.767153], 距离 = 1.6628052380985598
监听点 = [97.560936 91.871765 20.663771], 距离 = 1.8995265543750652
监听点 = [ 97.625031 141.357224  27.840433], 距离 = 2.3145957275241296
监听点 = [202.696701 205.830093  35.154163], 距离 = 2.3326225554600515
监听点 = [ 97.690262 195.890518  34.991089], 距离 = 3.0027705808937766
点A[924] = [252.63884  156.190094  28.680582], 最小距离 = 1.7366499878827133, 对应点B = [253.868576 157.402435  28.864788]
点A[925] = [247.638962 156.191513  28.715355], 最小距离 = 2.6923213895361946, 对应点B = [246.676315 158.672852  29.121387]
点A[926] = [242.639099 156.19281   28.751137], 最小距离 = 2.4104112162969202, 对应点B = [243.704178 158.32341   29.120234]
点A[927] = [237.639221 156.19397   28.787823], 最小距离 = 1.4087898791636884, 对应点B = [238.959518 155.70459   28.832678]
点A[928] = [232.639374 156.195038  28.825315], 最小距离 = 2.248229349732786, 对应点B = [231.68367  158.193268  29.210337]
点A[929] = [227.639511 156.195999  28.863512], 最小距离 = 0.9279517295894186, 对应点B = [226.896667 155.641663  28.908108]
点A[930] = [222.639664 156.196884  28.902325], 最小距离 = 2.4672145162820764, 对应点B = [221.373917 158.274796  29.311365]
点A[931] = [217.639816 156.197693  28.941662], 最小距离 = 1.1876865623210586, 对应点B = [216.810059 157.009323  29.193375]
点A[932] = [212.639969 156.198456  28.981434], 最小距离 = 2.911351727244945, 对应点B = [211.572983 158.8582    29.494534]
点A[933] = [207.640137 156.199158  29.021563], 最小距离 = 2.3820461879021178, 对应点B = [206.404846 158.191315  29.44525 ]
点A[934] = [202.640289 156.199829  29.061964], 最小距离 = 2.673400486065072, 对应点B = [201.338287 153.868912  28.925264]
点A[935] = [197.640457 156.200485  29.102568], 最小距离 = 0.4974268134419416, 对应点B = [197.307648 156.51593   29.295353]
点A[936] = [192.640625 156.201111  29.143295], 最小距离 = 0.18475254802573762, 对应点B = [192.713501 156.282486  29.292294]
点A[937] = [187.640778 156.201721  29.184084], 最小距离 = 1.8105179524641621, 对应点B = [188.573303 157.725662  29.477301]
点A[938] = [182.640945 156.202347  29.224865], 最小距离 = 0.8907000728494523, 对应点B = [182.880035 157.015732  29.497972]
点A[939] = [177.641113 156.202972  29.265579], 最小距离 = 0.7487326484300166, 对应点B = [177.207352 156.777374  29.471769]
点A[940] = [172.641266 156.203629  29.30617 ], 最小距离 = 1.8156676409285446, 对应点B = [170.831223 156.2034    29.448975]
点A[941] = [167.641434 156.2043    29.346581], 最小距离 = 2.6579687528131455, 对应点B = [166.007553 158.255661  29.779188]
点A[942] = [162.641586 156.205002  29.386763], 最小距离 = 1.2906053594964528, 对应点B = [161.634949 156.981186  29.610107]
点A[943] = [157.641754 156.205734  29.426672], 最小距离 = 2.7775743381212927, 对应点B = [158.095764 158.903641  29.906351]
点A[944] = [152.641907 156.206512  29.466265], 最小距离 = 1.9482289510806856, 对应点B = [152.876205 158.106812  29.82621 ]
点A[945] = [147.642059 156.207336  29.505505], 最小距离 = 2.4064347767394407, 对应点B = [149.802734 157.237762  29.751745]
点A[946] = [142.642212 156.208221  29.544353], 最小距离 = 0.8742442073528447, 对应点B = [143.390961 156.631729  29.700298]
点A[947] = [137.642349 156.209152  29.582783], 最小距离 = 2.051513237149104, 对应点B = [139.69017  156.162003  29.696417]
点A[948] = [132.642502 156.210144  29.620766], 最小距离 = 1.0514848856113115, 对应点B = [131.979584 155.395248  29.666643]
点A[949] = [127.642639 156.211212  29.658278], 最小距离 = 1.3536230341845612, 对应点B = [126.781136 157.229141  29.890503]
点A[950] = [122.642776 156.212326  29.695303], 最小距离 = 0.22661226390688113, 对应点B = [122.859718 156.225784  29.759398]
点A[951] = [117.642906 156.213516  29.731827], 最小距离 = 2.7230381483323085, 对应点B = [116.267296 158.513763  30.212969]
点A[952] = [112.643036 156.214783  29.767834], 最小距离 = 2.8811320168936896, 对应点B = [112.663704 159.057144  30.238449]
点A[953] = [107.643166 156.21611   29.803322], 最小距离 = 1.1153080657576264, 对应点B = [106.586182 156.544708  29.940144]
点A[954] = [102.643288 156.217499  29.838287], 最小距离 = 0.3319235246709672, 对应点B = [102.94783  156.252014  29.965708]
点A[955] = [ 97.64341  156.218964  29.87273 ], 最小距离 = 1.084889336819655, 对应点B = [ 98.71933  156.08786   29.825903]
点A[956] = [ 92.643524 156.220505  29.906656], 最小距离 = 2.0543412193377137, 对应点B = [ 93.614853 158.005203  30.209461]
点A[957] = [ 87.643631 156.222107  29.940075], 最小距离 = 2.6721084112296136, 对应点B = [ 86.898499 158.754715  30.353401]
点A[958] = [ 82.643738 156.223785  29.973001], 最小距离 = 1.5761568848058798, 对应点B = [ 81.445084 155.204742  29.877867]
点A[959] = [ 77.643845 156.22551   30.005451], 最小距离 = 2.6614525520598518, 对应点B = [ 78.671692 158.657974  30.337082]
点A[960] = [ 72.643944 156.22731   30.037449], 最小距离 = 1.4331531616770743, 对应点B = [ 71.6791   157.28067   30.153366]
点A[961] = [ 67.644043 156.229156  30.069019], 最小距离 = 1.2202890005928912, 对应点B = [ 68.595001 155.475204  29.941189]
点A[962] = [ 62.644142 156.231064  30.100193], 最小距离 = 0.6024852237167372, 对应点B = [ 62.10714  155.963867  30.043421]
点A[963] = [ 57.644234 156.233017  30.131006], 最小距离 = 2.079167084487438, 对应点B = [ 56.676006 158.063461  30.317942]
点A[964] = [ 52.644325 156.235001  30.161495], 最小距离 = 1.4704036903411928, 对应点B = [ 53.346786 157.516769  30.321827]
点A[965] = [ 47.644413 156.237045  30.191706], 最小距离 = 2.026191724874541, 对应点B = [ 46.883762 158.10498   30.385824]
点A[966] = [252.644592 161.151215  29.304041], 最小距离 = 2.362631269979491, 对应点B = [251.540573 163.212845  29.639973]
点A[967] = [247.644714 161.152481  29.339991], 最小距离 = 2.6709818999120816, 对应点B = [246.676315 158.672852  29.121387]
点A[968] = [242.644852 161.15361   29.376995], 最小距离 = 3.032841872798021, 对应点B = [243.704178 158.32341   29.120234]
点A[969] = [237.644989 161.154617  29.414946], 最小距离 = 2.575388334791266, 对应点B = [238.710266 163.470474  29.781847]
点A[970] = [232.645142 161.155502  29.453737], 最小距离 = 0.7041346226191394, 对应点B = [233.275253 161.449631  29.564434]
点A[971] = [227.645294 161.156281  29.493267], 最小距离 = 2.3097455565776137, 对应点B = [227.731522 163.429626  29.892506]
点A[972] = [222.645462 161.156982  29.53344 ], 最小距离 = 0.7972777141586181, 对应点B = [222.733475 161.920425  29.745714]
点A[973] = [217.645615 161.157623  29.574158], 最小距离 = 1.1127697296763532, 对应点B = [216.622375 160.729843  29.664936]
点A[974] = [212.645782 161.158188  29.615334], 最小距离 = 2.2180815984327666, 对应点B = [212.845123 163.342621  29.944578]
点A[975] = [207.64595  161.158707  29.656879], 最小距离 = 2.1388459755695477, 对应点B = [208.348267 163.146667  30.01664 ]
点A[976] = [202.646133 161.15918   29.698711], 最小距离 = 1.1114143318587153, 对应点B = [201.550079 161.007248  29.80275 ]
点A[977] = [197.646301 161.159637  29.740749], 最小距离 = 1.6944777481495727, 对应点B = [198.477844 162.605362  30.040199]
点A[978] = [192.646469 161.16008   29.782919], 最小距离 = 1.1049849344429967, 对应点B = [192.46756  162.219452  30.04121 ]
点A[979] = [187.646652 161.160507  29.825146], 最小距离 = 3.3311295160401704, 对应点B = [184.421768 161.962234  30.057053]
点A[980] = [182.64682  161.160934  29.867363], 最小距离 = 1.9566564309566403, 对应点B = [184.421768 161.962234  30.057053]
点A[981] = [177.647003 161.161377  29.909504], 最小距离 = 2.80960516671972, 对应点B = [177.760712 163.920181  30.429073]
点A[982] = [172.647171 161.161835  29.951511], 最小距离 = 0.35197391551222335, 对应点B = [172.765594 161.410019  30.171207]
点A[983] = [167.647339 161.162308  29.993324], 最小距离 = 2.038636530273612, 对应点B = [169.228333 162.402939  30.335861]
点A[984] = [162.647507 161.162827  30.034893], 最小距离 = 4.323405868298839, 对应点B = [161.634949 156.981186  29.610107]
点A[985] = [157.647675 161.163376  30.076164], 最小距离 = 2.3099832200938253, 对应点B = [158.095764 158.903641  29.906351]
点A[986] = [152.647842 161.163986  30.117096], 最小距离 = 2.3034681404755766, 对应点B = [151.753494 163.247177  30.525045]
点A[987] = [147.647995 161.164627  30.157644], 最小距离 = 2.4356591750904104, 对应点B = [146.51593  163.277451  30.589893]
点A[988] = [142.648163 161.165344  30.197771], 最小距离 = 4.42429397854866, 对应点B = [146.51593  163.277451  30.589893]
点A[989] = [137.648315 161.166107  30.237446], 最小距离 = 2.3680928633997653, 对应点B = [135.932373 162.764343  30.567671]
点A[990] = [132.648468 161.166946  30.276634], 最小距离 = 0.9058575972375607, 对应点B = [132.598373 162.033524  30.535692]
点A[991] = [127.648621 161.167847  30.315315], 最小距离 = 2.832500374171397, 对应点B = [125.782585 163.263718  30.700403]
点A[992] = [122.648766 161.168823  30.353464], 最小距离 = 1.0655187182555605, 对应点B = [123.03875  162.139267  30.557133]
点A[993] = [117.648903 161.169861  30.391064], 最小距离 = 1.4699083741635155, 对应点B = [116.631241 162.195297  30.662128]
点A[994] = [112.64904  161.17099   30.428101], 最小距离 = 2.122387293996075, 对应点B = [112.663704 159.057144  30.238449]
点A[995] = [107.649178 161.17218   30.464565], 最小距离 = 1.5155084260052931, 对应点B = [106.484802 162.121246  30.665234]
点A[996] = [102.649307 161.173462  30.500454], 最小距离 = 0.3726276921231163, 对应点B = [102.353706 161.388672  30.57226 ]
点A[997] = [ 97.649429 161.174805  30.535761], 最小距离 = 3.3634596302285353, 对应点B = [ 96.792389 164.393494  31.003077]
点A[998] = [ 92.649551 161.176239  30.570494], 最小距离 = 1.6936981954179446, 对应点B = [ 93.528282 162.605499  30.802143]
点A[999] = [ 87.649666 161.17775   30.604656], 最小距离 = 2.3291113769878025, 对应点B = [ 86.425339 163.137268  30.898037]
点A[1000] = [ 82.64978  161.179321  30.638262], 最小距离 = 1.15240115166335, 对应点B = [ 81.640701 161.723038  30.757257]
点A[1001] = [ 77.649887 161.180969  30.671324], 最小距离 = 1.4072736743039638, 对应点B = [ 76.781784 162.281265  30.798466]
点A[1002] = [ 72.649994 161.182693  30.703865], 最小距离 = 0.6344741583468989, 对应点B = [ 72.033134 161.330902  30.712542]
点A[1003] = [ 67.650093 161.184479  30.735905], 最小距离 = 1.9839714012175205, 对应点B = [ 68.055725 159.261795  30.462242]
点A[1004] = [ 62.650192 161.18634   30.767477], 最小距离 = 1.8322362116222854, 对应点B = [ 62.399502 162.993866  30.932079]
点A[1005] = [ 57.650288 161.188248  30.798609], 最小距离 = 2.377323412469374, 对应点B = [ 58.859333 163.226913  30.982244]
点A[1006] = [ 52.650379 161.190201  30.829342], 最小距离 = 1.7274565794511318, 对应点B = [ 54.332172 161.584717  30.835314]
点A[1007] = [ 47.650471 161.192215  30.859713], 最小距离 = 2.3069481962727356, 对应点B = [ 46.736977 163.302094  31.049316]
点A[1008] = [252.650284 166.113266  29.920572], 最小距离 = 2.6888408817901497, 对应点B = [255.33902  166.137009  29.921101]
点A[1009] = [247.650421 166.11438   29.957697], 最小距离 = 2.597748457876734, 对应点B = [246.329651 168.331329  30.256027]
点A[1010] = [242.650558 166.115341  29.995922], 最小距离 = 4.30278778582191, 对应点B = [246.329651 168.331329  30.256027]
点A[1011] = [237.650711 166.116165  30.035133], 最小距离 = 2.8612045476166106, 对应点B = [238.710266 163.470474  29.781847]
点A[1012] = [232.650879 166.116882  30.07522 ], 最小距离 = 1.6131073355601577, 对应点B = [233.115021 167.642517  30.318377]
点A[1013] = [227.651031 166.117493  30.116079], 最小距离 = 2.6983499952932184, 对应点B = [227.731522 163.429626  29.892506]
点A[1014] = [222.651199 166.118011  30.157606], 最小距离 = 1.4986316689997703, 对应点B = [223.426651 167.38121   30.378738]
点A[1015] = [217.651382 166.118469  30.199705], 最小距离 = 1.9698283438751634, 对应点B = [218.816879 167.681915  30.478052]
点A[1016] = [212.65155  166.118851  30.242279], 最小距离 = 2.7988478709336806, 对应点B = [212.845123 163.342621  29.944578]
点A[1017] = [207.651733 166.119171  30.285236], 最小距离 = 3.0648137715671897, 对应点B = [208.348267 163.146667  30.01664 ]
点A[1018] = [202.651917 166.119461  30.328491], 最小距离 = 1.6562792769602683, 对应点B = [202.807159 167.741531  30.625223]
点A[1019] = [197.6521   166.11972   30.371962], 最小距离 = 1.1747578616583156, 对应点B = [198.80452  166.307678  30.50102 ]
点A[1020] = [192.652283 166.119965  30.415564], 最小距离 = 2.11071199606127, 对应点B = [191.782654 168.013275  30.75354 ]
点A[1021] = [187.652466 166.120209  30.459225], 最小距离 = 2.6897827039389184, 对应点B = [189.057617 168.381287  30.843943]
点A[1022] = [182.652649 166.120453  30.502872], 最小距离 = 3.378992252487871, 对应点B = [181.628723 169.298492  31.021748]
点A[1023] = [177.652832 166.120697  30.546436], 最小距离 = 2.2062825826319203, 对应点B = [177.760712 163.920181  30.429073]
点A[1024] = [172.653015 166.120972  30.589853], 最小距离 = 1.5183705959606788, 对应点B = [173.393784 167.411331  30.892647]
点A[1025] = [167.653198 166.121262  30.633062], 最小距离 = 3.3455245751011886, 对应点B = [167.096664 169.379593  31.148895]
点A[1026] = [162.653381 166.121597  30.676006], 最小距离 = 1.1122103340982612, 对应点B = [162.107468 167.067352  30.887047]
点A[1027] = [157.653549 166.121964  30.718634], 最小距离 = 2.791661710029697, 对应点B = [158.286362 163.41217   30.495163]
点A[1028] = [152.653732 166.122391  30.760895], 最小距离 = 1.3918545253585137, 对应点B = [151.657959 167.072037  30.970341]
点A[1029] = [147.6539   166.122864  30.802746], 最小距离 = 1.9767406547000639, 对应点B = [147.373932 168.055542  31.10914 ]
点A[1030] = [142.654068 166.123413  30.844145], 最小距离 = 1.0620559181559217, 对应点B = [143.508224 166.735336  30.99884 ]
点A[1031] = [137.654236 166.124008  30.885056], 最小距离 = 1.4362677956808791, 对应点B = [136.697754 167.152023  31.187037]
点A[1032] = [132.654388 166.12468   30.925446], 最小距离 = 0.49835180942180185, 对应点B = [132.894409 166.527512  31.094179]
点A[1033] = [127.654549 166.125427  30.965284], 最小距离 = 2.629336656082475, 对应点B = [128.168976 168.650284  31.488613]
点A[1034] = [122.654701 166.126251  31.004547], 最小距离 = 0.8826185545103801, 对应点B = [123.492424 166.36441   31.147781]
点A[1035] = [117.654846 166.127151  31.043217], 最小距离 = 2.4533879187737626, 对应点B = [117.400742 168.517288  31.534937]
点A[1036] = [112.654991 166.128143  31.081274], 最小距离 = 1.7654895447580568, 对应点B = [111.391579 167.336502  31.327469]
点A[1037] = [107.655136 166.129211  31.118706], 最小距离 = 3.9321927522819826, 对应点B = [111.391579 167.336502  31.327469]
点A[1038] = [102.655266 166.130356  31.155506], 最小距离 = 3.097657744629792, 对应点B = [104.294815 168.731598  31.530876]
点A[1039] = [ 97.655403 166.131607  31.191671], 最小距离 = 1.9497173286917788, 对应点B = [ 96.792389 164.393494  31.003077]
点A[1040] = [ 92.655525 166.132919  31.2272  ], 最小距离 = 0.2871108762656147, 对应点B = [ 92.551987 166.395554  31.279501]
点A[1041] = [ 87.655647 166.134323  31.262096], 最小距离 = 1.242666099240654, 对应点B = [ 88.619682 166.907639  31.391857]
点A[1042] = [ 82.655769 166.135818  31.296371], 最小距离 = 2.1685355074706547, 对应点B = [ 80.868065 167.355042  31.438334]
点A[1043] = [ 77.655876 166.13739   31.330036], 最小距离 = 0.9857016396582755, 对应点B = [ 77.0625   166.919922  31.414631]
点A[1044] = [ 72.655991 166.139038  31.36311 ], 最小距离 = 0.8792833661527992, 对应点B = [ 73.256981 166.780045  31.395672]
点A[1045] = [ 67.65609  166.140762  31.395611], 最小距离 = 3.1538047443900292, 对应点B = [ 66.620651 163.191208  30.977901]
点A[1046] = [ 62.656193 166.142563  31.427568], 最小距离 = 3.1977636586231624, 对应点B = [ 62.399502 162.993866  30.932079]
点A[1047] = [ 57.656292 166.14444   31.459011], 最小距离 = 1.2245637822351303, 对应点B = [ 58.368229 167.140228  31.492304]
点A[1048] = [ 52.656384 166.146362  31.489975], 最小距离 = 1.1157947554613252, 对应点B = [ 51.663769 166.655853  31.478472]
点A[1049] = [ 47.656475 166.148361  31.520496], 最小距离 = 3.0279899272773183, 对应点B = [ 46.736977 163.302094  31.049316]
点A[1050] = [252.655914 171.076218  30.530394], 最小距离 = 1.457059473985186, 对应点B = [251.201279 171.151611  30.567478]
点A[1051] = [247.656067 171.077164  30.568689], 最小距离 = 1.9644002683877868, 对应点B = [247.175034 172.964996  30.820812]
点A[1052] = [242.656219 171.077972  30.608128], 最小距离 = 0.5010697096512555, 对应点B = [243.114288 170.875397  30.59374 ]
点A[1053] = [237.656387 171.078629  30.648594], 最小距离 = 1.1295233769307254, 对应点B = [238.077271 172.112808  30.819338]
点A[1054] = [232.656555 171.079178  30.689972], 最小距离 = 3.4869632556283294, 对应点B = [233.115021 167.642517  30.318377]
点A[1055] = [227.656723 171.079605  30.732153], 最小距离 = 2.7519438639887093, 对应点B = [228.762848 173.575531  31.078615]
点A[1056] = [222.656906 171.079956  30.77503 ], 最小距离 = 0.5717437268820915, 对应点B = [223.228302 171.099854  30.776283]
点A[1057] = [217.657089 171.080215  30.818501], 最小距离 = 1.7131192455523805, 对应点B = [216.56926  172.38295   31.051497]
点A[1058] = [212.657272 171.080414  30.862465], 最小距离 = 1.9345149260470922, 对应点B = [211.569977 169.486389  30.723822]
点A[1059] = [207.657455 171.080551  30.906828], 最小距离 = 4.228790853041091, 对应点B = [211.569977 169.486389  30.723822]
点A[1060] = [202.657654 171.080643  30.9515  ], 最小距离 = 1.6480857164410543, 对应点B = [201.576584 172.297592  31.209394]
点A[1061] = [197.657852 171.080719  30.996393], 最小距离 = 2.8799179518732885, 对应点B = [196.124527 173.478363  31.437012]
点A[1062] = [192.658035 171.08078   31.041422], 最小距离 = 2.9722887793715342, 对应点B = [191.551208 173.809387  31.446562]
点A[1063] = [187.658234 171.080826  31.08651 ], 最小距离 = 0.8500586087300266, 对应点B = [188.49054  171.201874  31.209854]
点A[1064] = [182.658432 171.080872  31.131577], 最小距离 = 2.0613688409214777, 对应点B = [181.628723 169.298492  31.021748]
点A[1065] = [177.658615 171.080933  31.176556], 最小距离 = 1.9589283768627157, 对应点B = [176.719925 169.362946  31.107403]
点A[1066] = [172.658813 171.081009  31.221373], 最小距离 = 1.0811342785986615, 对应点B = [171.582352 171.045441  31.315277]
点A[1067] = [167.658997 171.081131  31.26597 ], 最小距离 = 1.795872078951614, 对应点B = [167.096664 169.379593  31.148895]
点A[1068] = [162.659195 171.081268  31.310282], 最小距离 = 3.4545769248116263, 对应点B = [165.587753 172.867599  31.718536]
点A[1069] = [157.659378 171.081467  31.354256], 最小距离 = 2.133607799180773, 对应点B = [157.449203 168.969055  31.14019 ]
点A[1070] = [152.659561 171.081711  31.397839], 最小距离 = 0.5106317951959067, 对应点B = [152.971451 171.469177  31.513336]
点A[1071] = [147.659744 171.082016  31.440983], 最小距离 = 2.993731145470809, 对应点B = [148.803879 173.814087  31.875919]
点A[1072] = [142.659927 171.082397  31.483643], 最小距离 = 1.8661147383164973, 对应点B = [142.591003 172.911316  31.847908]
点A[1073] = [137.660095 171.082825  31.525782], 最小距离 = 0.8838139069136455, 对应点B = [138.51207  171.274002  31.662592]
点A[1074] = [132.660263 171.083344  31.56736 ], 最小距离 = 1.7309810489765578, 对应点B = [131.269501 172.071198  31.860994]
点A[1075] = [127.660431 171.083939  31.608347], 最小距离 = 2.4891024299546056, 对应点B = [128.168976 168.650284  31.488613]
点A[1076] = [122.660591 171.08461   31.648716], 最小距离 = 4.515517000209504, 对应点B = [126.27877  173.760162  32.02301 ]
点A[1077] = [117.660744 171.085373  31.688442], 最小距离 = 2.5857736544898864, 对应点B = [117.400742 168.517288  31.534937]
点A[1078] = [112.660896 171.086227  31.727509], 最小距离 = 2.1990056065860712, 对应点B = [110.559906 171.711578  31.901873]
点A[1079] = [107.661041 171.087158  31.7659  ], 最小距离 = 2.248946637153946, 对应点B = [106.670326 173.063828  32.177021]
点A[1080] = [102.661186 171.088196  31.803602], 最小距离 = 1.0977288296687755, 对应点B = [101.640808 171.479095  31.908651]
点A[1081] = [ 97.661324 171.089325  31.840612], 最小距离 = 0.5915150729719415, 对应点B = [ 97.824432 171.650925  31.929445]
点A[1082] = [ 92.661453 171.090546  31.876926], 最小距离 = 4.205975805211795, 对应点B = [ 88.526276 171.851303  31.985519]
点A[1083] = [ 87.661583 171.091843  31.912546], 最小距离 = 1.1531689098211022, 对应点B = [ 88.526276 171.851303  31.985519]
点A[1084] = [ 82.661705 171.093246  31.947479], 最小距离 = 2.3006032477735188, 对应点B = [ 83.575226 173.185471  32.231819]
点A[1085] = [ 77.661819 171.094742  31.981735], 最小距离 = 1.1014382843691175, 对应点B = [ 76.583122 171.317383  31.978563]
点A[1086] = [ 72.661934 171.096329  32.015327], 最小距离 = 1.9819696112733358, 对应点B = [ 72.679909 173.065948  32.235512]
点A[1087] = [ 67.662041 171.097992  32.048279], 最小距离 = 1.8130150391450144, 对应点B = [ 67.838196 169.312363  31.788429]
点A[1088] = [ 62.662144 171.099747  32.080612], 最小距离 = 1.8501564735097342, 对应点B = [ 63.456074 172.763824  32.234241]
点A[1089] = [ 57.662243 171.101563  32.11235 ], 最小距离 = 1.6615330596401154, 对应点B = [ 57.066105 172.64537   32.260578]
点A[1090] = [ 52.662342 171.10347   32.143536], 最小距离 = 1.5959996903903442, 对应点B = [ 53.309196 172.558487  32.251797]
点A[1091] = [ 47.662434 171.105438  32.174194], 最小距离 = 3.5933295991964136, 对应点B = [ 48.794506 174.485489  32.62772 ]
点A[1092] = [252.661514 176.040024  31.133793], 最小距离 = 1.6298142472092003, 对应点B = [251.288773 176.906403  31.279615]
点A[1093] = [247.661667 176.040817  31.173252], 最小距离 = 0.9568475524230448, 对应点B = [247.181198 176.864761  31.249561]
点A[1094] = [242.661835 176.041458  31.2139  ], 最小距离 = 1.937150823590403, 对应点B = [240.944061 176.902588  31.459381]
点A[1095] = [237.662003 176.041946  31.255611], 最小距离 = 3.3991368875683814, 对应点B = [240.944061 176.902588  31.459381]
点A[1096] = [232.662186 176.042328  31.298273], 最小距离 = 1.0645696777012825, 对应点B = [233.351395 176.843018  31.429403]
点A[1097] = [227.662369 176.042587  31.341766], 最小距离 = 2.714160604197526, 对应点B = [228.762848 173.575531  31.078615]
点A[1098] = [222.662552 176.04274   31.385984], 最小距离 = 0.7753161141302176, 对应点B = [222.903214 176.769745  31.507065]
点A[1099] = [217.66275  176.042816  31.430817], 最小距离 = 2.8275690395594264, 对应点B = [217.742905 178.841705  31.824444]
点A[1100] = [212.662949 176.042831  31.476164], 最小距离 = 2.924135441710234, 对应点B = [211.011978 178.40451   31.973492]
点A[1101] = [207.663147 176.042786  31.521923], 最小距离 = 2.8495748667113547, 对应点B = [207.617355 178.854034  31.985458]
点A[1102] = [202.663345 176.042709  31.568003], 最小距离 = 3.298665869758543, 对应点B = [201.04274  178.858658  32.138325]
点A[1103] = [197.663544 176.042587  31.614309], 最小距离 = 0.8682181746001435, 对应点B = [197.270111 176.742691  31.94426 ]
点A[1104] = [192.663757 176.04245   31.660755], 最小距离 = 1.711844695897959, 对应点B = [193.755188 177.307358  32.033848]
点A[1105] = [187.663956 176.042313  31.707256], 最小距离 = 4.490506429637532, 对应点B = [191.551208 173.809387  31.446562]
点A[1106] = [182.664154 176.042175  31.753736], 最小距离 = 2.1124070307253815, 对应点B = [183.408447 177.987778  32.104336]
点A[1107] = [177.664368 176.042038  31.800116], 最小距离 = 1.1758825485128328, 对应点B = [176.860764 176.844513  32.105   ]
点A[1108] = [172.664566 176.041931  31.846327], 最小距离 = 3.299458055731134, 对应点B = [171.389038 179.020584  32.468483]
点A[1109] = [167.664764 176.04187   31.892298], 最小距离 = 1.312458860704997, 对应点B = [168.427887 177.053253  32.234783]
点A[1110] = [162.664963 176.04184   31.937967], 最小距离 = 3.143033365868872, 对应点B = [164.380173 178.643799  32.346039]
点A[1111] = [157.665161 176.041855  31.983278], 最小距离 = 1.7773016435253766, 对应点B = [157.042252 177.651886  32.405872]
点A[1112] = [152.665359 176.041916  32.028172], 最小距离 = 2.7809771324932075, 对应点B = [153.065216 178.74234   32.558887]
点A[1113] = [147.665543 176.042053  32.072598], 最小距离 = 1.4087443606226022, 对应点B = [146.624207 176.96463   32.294029]
点A[1114] = [142.665726 176.042267  32.116505], 最小距离 = 2.621210806504863, 对应点B = [143.17099  178.563248  32.626514]
点A[1115] = [137.665909 176.042542  32.159859], 最小距离 = 1.313705887351121, 对应点B = [136.805954 176.992432  32.449703]
点A[1116] = [132.666092 176.042892  32.202614], 最小距离 = 1.6824676653487312, 对应点B = [131.648132 177.363312  32.428326]
点A[1117] = [127.66626  176.043335  32.24474 ], 最小距离 = 1.4584916948471247, 对应点B = [128.943924 176.726974  32.410301]
点A[1118] = [122.666428 176.043869  32.286201], 最小距离 = 0.21808624685201722, 对应点B = [122.588501 176.219528  32.389317]
点A[1119] = [117.666595 176.044495  32.326973], 最小距离 = 1.4616050035019532, 对应点B = [117.246468 177.395233  32.69479 ]
点A[1120] = [112.666756 176.045212  32.367039], 最小距离 = 4.256905946488144, 对应点B = [108.50589  176.919479  32.577038]
点A[1121] = [107.666908 176.046021  32.406372], 最小距离 = 1.2230889410194088, 对应点B = [108.50589  176.919479  32.577038]
点A[1122] = [102.667053 176.046936  32.444965], 最小距离 = 2.3839749815124036, 对应点B = [103.062416 178.368774  32.813873]
点A[1123] = [ 97.667198 176.047943  32.482811], 最小距离 = 1.446171743483123, 对应点B = [ 97.015366 177.311539  32.747108]
点A[1124] = [ 92.667336 176.049057  32.519897], 最小距离 = 0.6055496782882364, 对应点B = [ 93.269257 176.096512  32.566044]
点A[1125] = [ 87.667465 176.050278  32.556225], 最小距离 = 1.7069561574340437, 对应点B = [ 87.24749  177.680649  32.837669]
点A[1126] = [ 82.667595 176.05159   32.591805], 最小距离 = 3.027874184063462, 对应点B = [ 83.575226 173.185471  32.231819]
点A[1127] = [ 77.667717 176.053009  32.626637], 最小距离 = 1.3739147414224706, 对应点B = [ 76.780045 177.069504  32.884354]
点A[1128] = [ 72.667831 176.05452   32.66074 ], 最小距离 = 1.491151335039479, 对应点B = [ 71.361649 176.746399  32.857525]
点A[1129] = [ 67.667938 176.056122  32.694126], 最小距离 = 1.3389898455705511, 对应点B = [ 67.207077 177.30481   32.84    ]
点A[1130] = [ 62.668049 176.057831  32.726818], 最小距离 = 0.744055561741186, 对应点B = [ 63.37603  176.269897  32.812897]
点A[1131] = [ 57.668148 176.059616  32.758842], 最小距离 = 1.2348766303287093, 对应点B = [ 58.735226 176.670624  32.87257 ]
点A[1132] = [ 52.668247 176.061493  32.79023 ], 最小距离 = 3.6016352886051624, 对应点B = [ 53.309196 172.558487  32.251797]
点A[1133] = [ 47.668339 176.063446  32.821014], 最小距离 = 1.9482204639552432, 对应点B = [ 48.794506 174.485489  32.62772 ]
点A[1134] = [252.667068 181.004639  31.731131], 最小距离 = 2.6154134974651755, 对应点B = [253.674469 183.401688  32.01342 ]
点A[1135] = [247.667236 181.00528   31.771744], 最小距离 = 0.5295069977006858, 对应点B = [247.827194 181.509705  31.790359]
点A[1136] = [242.667404 181.005753  31.813587], 最小距离 = 2.629266053207436, 对应点B = [243.281906 183.527725  32.232018]
点A[1137] = [237.667587 181.006088  31.856537], 最小距离 = 1.0471399594061033, 对应点B = [238.688522 181.22905   31.923483]
